id,seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
22941,10407,1986,2258,Manute Bol,NA,C,23,1,NBA,WSB,80,60,2090,3,6.4,0.46,0,0,0,3,6.4,0.462,1,2,0.488,2.9,8.2,11.1,0.5,0.6,9.2,1.5,5.9,6.9,95,99
22942,10408,1986,2080,Marc Iavaroni,NA,PF,29,4,NBA,TOT,68,9,1014,5,11.1,0.451,0,0.1,0,5,11.1,0.455,3.5,5.3,0.661,2.9,6.7,9.5,3.7,1.5,0.8,3.3,7.4,13.5,98,107
22943,10409,1986,2080,Marc Iavaroni,NA,PF,29,4,NBA,SAS,42,7,669,5.1,11.3,0.454,0,0.1,0,5.1,11.1,0.46,3,4.6,0.642,2.9,6.2,9.1,3.7,1.5,1,3.5,7.5,13.2,95,108
22944,10410,1986,2080,Marc Iavaroni,NA,PF,29,4,NBA,UTA,26,2,345,4.8,10.9,0.444,0,0,NA,4.8,10.9,0.444,4.4,6.5,0.688,2.8,7.5,10.4,3.9,1.3,0.4,2.8,7.3,14.1,103,105
22945,10411,1986,2021,Mark Aguirre,NA,SF,26,5,NBA,DAL,74,73,2501,12.5,24.9,0.503,0.3,1.1,0.286,12.2,23.9,0.513,6,8.5,0.705,3.3,5,8.4,6.4,1.2,0.3,4.7,4.3,31.4,107,113
22946,10412,1986,2081,Mark Eaton,NA,C,29,4,NBA,UTA,80,80,2551,5,10.7,0.47,0,0,NA,5,10.7,0.47,2.2,3.7,0.604,3.1,9.2,12.3,1.8,0.6,6.7,2.9,5.1,12.3,94,100
22947,10413,1986,1672,Mark Olberding,1956,PF,29,11,NBA,SAC,81,64,2157,4.9,8.8,0.558,0,0,0,4.9,8.8,0.561,3.5,4.6,0.771,2.5,6.8,9.2,5.8,0.9,0.5,3.2,6,13.4,112,110
22948,10414,1986,2136,Mark West,NA,C,25,3,NBA,CLE,67,26,1172,4.6,8.4,0.541,0,0,NA,4.6,8.4,0.541,2.2,4.2,0.524,3.9,9.1,13,0.8,1.1,2.5,3.7,9.5,11.3,92,106
22949,10415,1986,1767,Marques Johnson,NA,SG,29,9,NBA,LAC,75,75,2605,11,21.5,0.51,0,0.3,0.067,11,21.3,0.516,5.3,7,0.76,2.8,4.7,7.5,5.1,1.9,0.9,3.3,3.8,27.4,112,112
22950,10416,1986,1822,Maurice Cheeks,NA,PG,29,8,NBA,PHI,82,82,3270,7.2,13.3,0.537,0.1,0.2,0.235,7.1,13.1,0.542,4.1,4.9,0.842,0.8,2.6,3.4,11,3,0.4,3.5,2.3,18.5,119,107
22951,10417,1986,1602,Maurice Lucas,1952,PF,33,12,NBA,LAL,77,8,1750,8.1,17.4,0.462,0,0.1,0.5,8,17.4,0.462,4.8,6.1,0.783,4.4,10.7,15.1,2.2,1.2,0.6,3.2,6.8,21,106,104
22952,10418,1986,2190,Melvin Turpin,NA,C,25,2,NBA,CLE,80,69,2292,9.4,17.3,0.544,0,0.1,0,9.4,17.2,0.547,3.8,4.7,0.811,3.8,7.7,11.5,1.1,1.3,2.2,2.8,5.4,22.6,112,106
22953,10419,1986,2259,Michael Adams,NA,PG,23,1,NBA,SAC,18,0,139,5.4,14.9,0.364,0,1,0,5.4,13.9,0.39,2.7,4.1,0.667,0.7,1.4,2,7.5,3,0.3,3.7,3,13.5,86,109
22954,10420,1986,2191,Michael Cage,NA,PF,24,2,NBA,LAC,78,12,1566,6.1,12.7,0.479,0,0.1,0,6.1,12.6,0.482,3.4,5.2,0.649,5,7.4,12.4,2.4,1.9,1,3.2,5.3,15.5,103,110
22955,10421,1986,1823,Michael Cooper,NA,SG,29,8,NBA,LAL,82,15,2269,5.6,12.5,0.452,1.3,3.4,0.387,4.3,9.1,0.476,3,3.5,0.865,0.9,4.1,5,9.6,1.8,0.9,3.1,4.9,15.6,114,107
22956,10422,1986,2192,Michael Holton,NA,PG-SG,24,2,NBA,TOT,28,0,512,7.2,16.3,0.44,0.1,1.1,0.083,7.1,15.2,0.466,2.6,4.1,0.636,1,2.1,3.1,5.1,2.3,0,2.5,4.4,17.1,99,113
22957,10423,1986,2192,Michael Holton,NA,SG,24,2,NBA,PHO,4,0,65,2.8,14.1,0.2,0,1.4,0,2.8,12.7,0.222,2.8,4.2,0.667,0.7,1.4,2.1,4.9,1.4,0,2.8,4.9,8.5,66,112
22958,10424,1986,2192,Michael Holton,NA,PG,24,2,NBA,CHI,24,0,447,7.9,16.7,0.471,0.1,1.1,0.1,7.8,15.6,0.497,2.6,4.1,0.632,1.1,2.2,3.2,5.2,2.5,0,2.5,4.3,18.4,104,114
22959,10425,1986,2193,Michael Jordan,NA,SG,22,2,NBA,CHI,18,7,451,16,35,0.457,0.3,1.9,0.167,15.7,33.1,0.474,11.2,13.3,0.84,2.5,4.4,6.8,5.7,3.9,2.2,4.8,4.9,43.5,109,107
22960,10426,1986,2260,Michael Phelps,NA,SG,24,1,NBA,SEA,70,18,880,6.6,16,0.409,0.1,0.7,0.083,6.5,15.3,0.423,2.5,4.1,0.595,1.6,3.4,5,4,2.5,0.1,3.5,4.8,15.6,88,107
22961,10427,1986,2194,Michael Young,NA,SF,25,2,NBA,PHI,2,0,2,0,47.8,0,0,0,NA,0,47.8,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,116
22962,10428,1986,1824,Micheal Ray Richardson,NA,PG,30,8,NBA,NJN,47,39,1604,8.6,19.1,0.448,0.1,0.8,0.148,8.5,18.4,0.461,4.1,5.2,0.788,2.2,5,7.2,9.8,3.6,0.3,4.3,4.7,21.3,103,104
22963,10429,1986,1603,Mickey Johnson,NA,PF,33,12,NBA,NJN,79,4,1574,6.3,15,0.422,0.1,0.7,0.208,6.2,14.3,0.433,5.4,6.9,0.785,2.9,6.9,9.8,6.4,2,0.7,4.9,7.3,18.2,98,106
22964,10430,1986,1768,Mike Bratz,NA,PG,30,9,NBA,SAC,33,0,269,4.5,12.2,0.371,0.7,2.4,0.286,3.8,9.8,0.393,2.4,3.1,0.778,0.3,3.7,4,6.8,2.3,0,3,7.5,12.2,94,109
22965,10431,1986,2261,Mike Brittain,NA,C,22,1,NBA,SAS,32,2,219,4.6,9.1,0.512,0,0,NA,4.6,9.1,0.512,2.1,4,0.526,2.1,8.2,10.3,1.1,0.6,2.5,4.2,11.4,11.4,83,107
22966,10432,1986,1880,Mike Evans,NA,PG,30,7,NBA,DEN,81,1,1389,9.8,23.2,0.425,1.3,5.7,0.222,8.6,17.5,0.492,4.1,4.8,0.846,1,2.3,3.3,5.7,2,0,4,5.1,25,98,109
22967,10433,1986,2138,Mike Gibson,NA,PF,25,2,NBA,DET,32,0,161,5.7,14.6,0.392,0,0,NA,5.7,14.6,0.392,2.3,3.1,0.727,4.3,7.2,11.4,1.4,2.3,1.1,1.7,10,13.7,98,105
22968,10434,1986,1769,Mike Glenn,NA,SG,30,9,NBA,MIL,38,1,573,7.7,15.6,0.495,0,0,NA,7.7,15.6,0.495,3.9,4,0.959,0.3,4.3,4.7,3.2,0.7,0.2,1.5,3.4,19.3,116,107
22969,10435,1986,1950,Mike Gminski,NA,C,26,6,NBA,NJN,81,78,2525,9,17.5,0.517,0,0,0,9,17.4,0.518,6.5,7.2,0.893,3.8,8.5,12.3,2.4,1,1.3,2.6,3,24.5,120,106
22970,10436,1986,2024,Mike McGee,NA,SF,26,5,NBA,LAL,71,19,1213,9.7,21,0.463,1.6,4.4,0.36,8.1,16.6,0.491,1.6,2.5,0.656,2,3.4,5.4,3.2,2,0.3,2.7,5,22.6,103,107
22971,10437,1986,1825,Mike Mitchell,NA,SF,30,8,NBA,SAS,82,82,2970,12.5,26.4,0.473,0,0.2,0,12.5,26.2,0.476,4.9,6.1,0.809,2.1,4.3,6.4,2.9,0.9,0.4,2.9,2.7,29.9,105,112
22972,10438,1986,1953,Mike O'Koren,NA,SF,27,6,NBA,NJN,67,11,1031,7.2,15.1,0.476,0.3,1.2,0.259,6.9,13.9,0.495,1,1.8,0.59,1.5,4.6,6.1,5.3,1.3,0.4,2.4,6,15.8,102,109
22973,10439,1986,2084,Mike Sanders,NA,SF,25,4,NBA,PHO,82,5,1644,9.7,18.8,0.513,0.1,0.4,0.2,9.6,18.4,0.52,5.8,7.2,0.809,2.9,4.7,7.6,4.2,2.1,0.9,4,6.6,25.2,109,107
22974,10440,1986,2262,Mike Smrek,NA,C,23,1,NBA,CHI,38,5,408,5.4,14.4,0.377,0,0.2,0,5.4,14.2,0.383,1.9,3.4,0.552,5.4,7.5,13,2.2,0.7,2.7,3.4,11.2,12.7,88,111
22975,10441,1986,1954,Mike Woodson,NA,SG,27,6,NBA,SAC,81,51,2417,9.9,20.9,0.475,0,0.3,0.154,9.9,20.6,0.479,4.7,5.6,0.837,1.8,2.6,4.4,3.8,1.8,0.7,2.8,4.2,24.6,107,111
22976,10442,1986,1714,Mitch Kupchak,NA,PF,31,9,NBA,LAL,55,0,783,7.4,15.3,0.482,0,0.1,0,7.4,15.3,0.484,5,6.7,0.75,4.1,7.3,11.4,1,0.7,0.4,3.8,6.1,19.8,103,107
22977,10443,1986,2139,Mitchell Wiggins,NA,SG,26,3,NBA,HOU,78,0,1198,8.6,18.9,0.454,0,0.5,0.083,8.6,18.5,0.463,3.3,4.6,0.729,3.4,2.8,6.2,3.9,2.3,0.2,2.4,6,20.6,106,109
22978,10444,1986,1605,Moses Malone,1955,C,30,12,NBA,PHI,74,74,2706,10.1,22,0.458,0,0,0,10.1,22,0.459,10.9,13.8,0.787,6,9.4,15.4,1.6,1.2,1.3,4.6,3.4,31,111,106
22979,10445,1986,1826,Mychal Thompson,NA,C,31,7,NBA,POR,82,78,2569,9,18.1,0.498,0,0,NA,9,18.1,0.498,3.5,5.5,0.641,3.2,7.6,10.9,3.1,1.4,0.6,3.5,4.8,21.5,103,108
22980,10446,1986,2263,Nick Vanos,NA,C,22,1,NBA,PHO,11,0,202,5.2,16.3,0.319,0,0,NA,5.2,16.3,0.319,1.8,5.2,0.348,4.8,8.8,13.6,3.6,0.5,1.1,4.5,7.7,12.2,73,107
22981,10447,1986,1770,Norm Nixon,NA,PG,30,9,NBA,LAC,67,62,2138,8.8,20.1,0.438,0.9,2.6,0.347,7.9,17.5,0.451,2.9,3.5,0.809,1,3,3.9,12.6,1.8,0.1,4.2,3.1,21.4,104,114
22982,10448,1986,2025,Orlando Woolridge,NA,SF,26,5,NBA,CHI,70,59,2248,11.6,23.3,0.495,0.1,0.5,0.174,11.5,22.8,0.502,7.8,9.9,0.788,3.2,4.3,7.5,4.6,1,1,3.7,4,31,114,114
22983,10449,1986,1771,Otis Birdsong,NA,SG,30,9,NBA,NJN,77,74,2395,10.5,20.5,0.513,0.2,0.4,0.364,10.4,20.1,0.516,2.4,4.1,0.581,1.7,2.2,3.9,5.1,1.6,0.3,3.5,4.4,23.5,103,110
22984,10450,1986,2196,Otis Thorpe,NA,PF,23,2,NBA,SAC,75,18,1675,8.1,13.8,0.587,0,0,NA,8.1,13.8,0.587,4.6,7,0.661,3.9,8,11.8,2.4,1,1,3.5,6.5,20.9,112,108
22985,10451,1986,2197,Ozell Jones,NA,C,25,2,NBA,LAC,3,0,18,0,5.2,0,0,0,NA,0,5.2,0,0,0,NA,0,5.2,5.2,0,5.2,2.6,7.8,13,0,0,103
22986,10452,1986,2140,Pace Mannion,NA,SF,25,3,NBA,UTA,57,0,673,6.7,14.8,0.453,0.6,2.9,0.19,6.1,11.9,0.517,3.7,5.7,0.646,1.8,3.9,5.7,3.8,2.2,0.3,2.8,4.7,17.6,100,106
22987,10453,1986,1882,Pat Cummings,NA,C,29,7,NBA,NYK,31,30,1007,9.4,19.7,0.478,0,0.1,0,9.4,19.6,0.48,4.7,6.7,0.698,4.4,9.1,13.5,2.3,1.3,0.6,4.2,6.6,23.6,98,103
22988,10454,1986,2264,Patrick Ewing,1962,C,23,1,NBA,NYK,50,50,1771,10.6,22.4,0.474,0,0.1,0,10.6,22.2,0.477,6.2,8.4,0.739,3.4,9,12.4,2.8,1.5,2.8,4.7,5.3,27.4,99,101
22989,10455,1986,1884,Paul Mokeski,NA,C,29,7,NBA,MIL,45,0,521,5.3,12.5,0.424,0,0,NA,5.3,12.5,0.424,2.3,3.1,0.735,3.2,9.3,12.5,2.7,0.5,0.5,2.3,8.3,12.9,100,103
22990,10456,1986,2086,Paul Pressey,NA,SF,27,4,NBA,MIL,80,80,2704,7.1,14.7,0.488,0.1,0.8,0.182,7,13.9,0.504,5.5,6.8,0.806,2.2,4.7,6.9,10.8,2.9,1.2,4.2,4.3,19.9,114,101
22991,10457,1986,2141,Paul Thompson,NA,SF,24,3,NBA,PHI,23,8,432,7.7,21.4,0.361,0.2,1.3,0.167,7.5,20.1,0.374,4.1,4.8,0.86,3,4,7,2.7,1.7,1.9,3.3,5.4,19.8,92,108
22992,10458,1986,2265,Perry Moss,NA,PG,27,1,NBA,TOT,72,0,1012,5.5,13.8,0.397,0.3,1.5,0.219,5.2,12.3,0.419,3.1,4.2,0.73,1.6,3.8,5.4,5.1,2.6,0.7,3.7,6.2,14.4,93,106
22993,10459,1986,2265,Perry Moss,NA,PG,27,1,NBA,WSB,12,0,160,6.4,16,0.396,0.6,2.1,0.286,5.8,13.9,0.413,3.3,4.5,0.733,2.7,4.8,7.6,5.8,1.8,0.9,5.5,7.9,16.7,87,106
22994,10460,1986,2265,Perry Moss,NA,PG,27,1,NBA,PHI,60,0,852,5.3,13.4,0.397,0.3,1.4,0.2,5,12,0.421,3,4.1,0.73,1.4,3.6,5,5,2.8,0.7,3.4,5.9,14,94,107
22995,10461,1986,2026,Pete Verhoeven,NA,PF,26,5,NBA,GSW,61,5,749,5.5,10.3,0.539,0.1,0.1,0.5,5.5,10.1,0.539,1.5,2.6,0.581,4,5.8,9.8,1.8,1.8,1,1.8,8.7,12.7,112,111
22996,10462,1986,2266,Pete Williams,NA,PF,20,1,NBA,DEN,53,11,573,5.3,8.7,0.604,0,0,NA,5.3,8.7,0.604,1.3,3.1,0.425,3.7,7.8,11.5,1.1,1.5,1.8,1.5,5.3,11.9,115,104
22997,10463,1986,2198,Peter Thibeaux,NA,SF,24,2,NBA,GSW,42,8,531,8.7,20.2,0.429,0.2,0.4,0.4,8.5,19.8,0.43,2.5,4.2,0.604,2.4,4.1,6.5,2.4,2,1.3,3.4,7.1,20,92,111
22998,10465,1986,1885,Phil Hubbard,NA,SF,29,7,NBA,CLE,23,21,640,6.9,14.6,0.47,0,0.1,0,6.9,14.5,0.472,5.6,8.3,0.679,3.5,5.3,8.9,2.1,1.5,0.2,4.9,5.8,19.3,95,110
22999,10466,1986,1829,Purvis Short,NA,SF,28,8,NBA,GSW,64,63,2427,12,24.9,0.482,0.3,0.9,0.306,11.7,24,0.489,6.7,7.7,0.865,2.4,3.9,6.2,4.5,1.7,0.4,3.5,4.3,31,112,113
23000,10464,1986,2027,Pétur Guðmundsson,NA,C,27,2,NBA,LAL,8,2,128,7.3,13.5,0.541,0,0,NA,7.3,13.5,0.541,6.6,9.9,0.667,6.2,7.7,13.9,1.1,1.1,1.5,4,9.1,21.2,111,105
23001,10467,1986,1721,Quinn Buckner,NA,PG,31,10,NBA,IND,32,3,419,5.6,11.8,0.471,0,0.1,0,5.6,11.7,0.476,2.2,3.1,0.704,1,4.8,5.8,9.8,4.5,0.3,6.2,9.1,13.3,87,101
23002,10468,1986,2087,Quintin Dailey,NA,SG,25,4,NBA,CHI,35,0,723,13.5,31.3,0.432,0,0.5,0,13.5,30.8,0.439,10.8,13.2,0.823,1.3,3.2,4.5,4.5,1.5,0.3,4.5,5.7,37.9,105,115
23003,10469,1986,2142,Ralph Sampson,NA,PF,25,3,NBA,HOU,79,76,2864,10.1,20.7,0.488,0,0.2,0.133,10.1,20.5,0.492,3.9,6.1,0.641,4.2,10.1,14.2,4.6,1.6,2.1,4.6,5,24.1,101,104
23004,10470,1986,2143,Randy Breuer,NA,C,25,3,NBA,MIL,82,63,1792,7.1,15,0.477,0,0,0,7.1,14.9,0.478,3.7,5.2,0.712,4.2,7.8,12,3,1.3,3,3.2,5.6,18,105,101
23005,10471,1986,2144,Randy Wittman,NA,SG,26,3,NBA,ATL,81,79,2760,8.1,15.3,0.53,0.1,0.3,0.313,8,15,0.534,1.8,2.3,0.77,0.9,2.1,3,5.3,1.4,0.2,2,2.1,18.1,114,110
23006,10472,1986,1774,Ray Williams,NA,PG,31,9,NBA,TOT,47,21,827,6.7,17.4,0.382,0.3,1.1,0.316,6.3,16.3,0.387,6.5,7.2,0.913,2,2.9,4.9,10.6,3.5,0.2,5.7,7.1,20.2,99,106
23007,10473,1986,1774,Ray Williams,NA,PG,31,9,NBA,ATL,19,13,367,7.5,18.7,0.399,0.5,1.4,0.364,6.9,17.3,0.402,5.4,6.3,0.854,2.5,3.4,5.9,8.8,3.7,0.1,5.4,6.3,20.8,98,104
23008,10474,1986,1774,Ray Williams,NA,PG,31,9,NBA,SAS,23,8,397,5.8,15.3,0.382,0.2,0.7,0.333,5.6,14.6,0.384,7.2,7.5,0.969,1.5,2.8,4.3,12.9,3.3,0.3,5.9,7.5,19.1,102,108
23009,10475,1986,1774,Ray Williams,NA,PG,31,9,NBA,NJN,5,0,63,7.4,23.6,0.313,0,1.5,0,7.4,22.1,0.333,8.8,10.3,0.857,2.2,0.7,2.9,6.6,3.7,0,6.6,8.8,23.6,85,107
23010,10476,1986,1832,Reggie Theus,NA,SG,28,8,NBA,SAC,82,82,2919,8.8,18.3,0.48,0.1,0.6,0.171,8.7,17.8,0.49,6.5,7.9,0.827,1.2,3.7,4.9,12.7,1.8,0.3,5.3,3.7,24.2,109,110
23011,10477,1986,1678,Rich Kelley,NA,C,32,11,NBA,SAC,37,0,324,4.1,7.1,0.571,0,0.3,0,4.1,6.8,0.596,2.6,3.2,0.818,4.2,7.6,11.8,6.2,1.5,0.4,3.2,9,10.8,115,108
23012,10478,1986,2200,Rick Carlisle,NA,SG,26,2,NBA,BOS,77,1,760,5.7,11.8,0.487,0,0.6,0,5.7,11.2,0.514,0.9,1.4,0.652,1.4,3.4,4.8,6.5,1.2,0.2,3.1,5.7,12.4,99,106
23013,10479,1986,1961,Rick Mahorn,NA,PF,27,6,NBA,DET,80,12,1442,5,11,0.455,0,0,0,5,11,0.456,2.6,3.8,0.681,3.9,9.3,13.2,2,1.3,1.9,3.5,8.3,12.6,94,105
23014,10480,1986,1833,Rick Robey,NA,C,30,8,NBA,PHO,46,1,629,5.2,13.9,0.377,0,0.2,0,5.2,13.7,0.383,2.4,3.5,0.688,2.9,7.9,10.8,4.2,1.4,0.4,4.8,6.7,12.9,81,107
23015,10481,1986,1776,Rickey Green,NA,PG,31,8,NBA,UTA,80,44,2012,8.2,17.5,0.471,0.1,0.7,0.172,8.1,16.8,0.483,4.9,5.8,0.852,0.7,2.4,3.1,9.5,2.4,0.1,3,3,21.5,111,107
23016,10482,1986,2090,Ricky Pierce,NA,SG,26,4,NBA,MIL,81,8,2147,9.4,17.5,0.538,0.1,0.5,0.13,9.3,17,0.55,5.8,6.8,0.858,2.1,3,5.1,3.9,1.8,0.1,2.3,5.5,24.7,122,106
23017,10483,1986,1680,Ricky Sobers,NA,SG,33,11,NBA,SEA,78,0,1279,9.2,20.8,0.444,0.5,1.7,0.302,8.7,19.2,0.456,4.2,4.8,0.88,1.1,2.7,3.8,6.9,1.7,0.1,3.3,5.4,23.2,105,109
23018,10484,1986,1723,Robert Parish,NA,C,32,10,NBA,BOS,81,80,2567,9.8,17.8,0.549,0,0,NA,9.8,17.8,0.549,4.5,6.2,0.731,4.5,9.7,14.2,2.7,1.2,2.1,3.5,4,24.1,112,100
23019,10485,1986,1778,Robert Reid,NA,SF,30,8,NBA,HOU,82,5,2157,8.8,18.9,0.464,0.1,0.7,0.182,8.7,18.2,0.475,3.5,4.6,0.757,1.4,5,6.5,4.8,2,0.3,2.1,5,21.2,109,108
23020,10486,1986,2145,Rod Foster,NA,PG,25,3,NBA,PHO,48,0,704,5.5,14.2,0.39,0.6,2.1,0.281,4.9,12.1,0.409,1.5,2.1,0.719,0.6,3.2,3.8,7.9,1.4,0.1,4,5,13.1,88,110
23021,10487,1986,2092,Rod Higgins,NA,SF,26,4,NBA,TOT,30,0,332,5.6,15.2,0.368,0.1,1.3,0.111,5.4,13.9,0.392,2.7,3.9,0.704,2,5.3,7.3,3.4,1.3,1.6,1.9,7,14,94,109
23022,10488,1986,2092,Rod Higgins,NA,SF,26,4,NBA,SEA,12,0,94,4.7,14.2,0.333,0.5,2.1,0.25,4.2,12.1,0.348,1.6,2.6,0.6,1.6,4.7,6.3,3.1,1,0.5,2.1,5.8,11.5,84,108
23023,10489,1986,2092,Rod Higgins,NA,SF,26,4,NBA,SAS,11,0,128,6.5,14.4,0.45,0,0.7,0,6.5,13.7,0.474,4,5.8,0.688,1.8,6.9,8.7,4.3,0.7,1.1,1.8,7.6,17,108,109
23024,10490,1986,2092,Rod Higgins,NA,SF,26,4,NBA,NJN,2,0,29,4.8,25.6,0.188,0,3.2,0,4.8,22.4,0.214,0,0,NA,4.8,8,12.8,1.6,1.6,6.4,3.2,9.6,9.6,53,100
23025,10491,1986,2092,Rod Higgins,NA,SF,26,4,NBA,CHI,5,0,81,5.3,13.7,0.391,0,0.6,0,5.3,13.1,0.409,3,3.6,0.833,1.8,2.4,4.2,3,2.4,1.8,1.2,6.5,13.7,104,112
23026,10492,1986,2146,Rodney McCray,NA,SF,24,3,NBA,HOU,82,82,2610,6,11.2,0.537,0,0.1,0,6,11.1,0.54,3,3.9,0.77,2.8,6.4,9.2,5.2,0.9,1,2.3,3.5,15.1,118,109
23027,10493,1986,2033,Rolando Blackman,NA,SG,26,5,NBA,DAL,82,81,2787,11.4,22.2,0.514,0.1,0.5,0.138,11.3,21.7,0.522,6.8,8.1,0.836,1.5,3.4,4.9,4.6,1.3,0.4,3.2,2.3,29.7,114,113
23028,10494,1986,2201,Ron Anderson,NA,SF,27,2,NBA,TOT,77,30,1676,8.8,17.8,0.494,0.1,0.3,0.222,8.7,17.6,0.498,2.4,3.6,0.669,3.7,4.1,7.8,4.1,1.6,0.2,2.3,3.5,20.1,107,108
23029,10495,1986,2201,Ron Anderson,NA,SF,27,2,NBA,CLE,17,3,207,8.4,16.9,0.5,0,0.2,0,8.4,16.7,0.507,2.7,3.7,0.75,1.1,4.8,5.9,1.8,0.2,0,1.4,4.6,19.6,109,113
23030,10496,1986,2201,Ron Anderson,NA,SF,27,2,NBA,IND,60,27,1469,8.8,17.9,0.493,0.1,0.3,0.25,8.8,17.7,0.496,2.4,3.6,0.658,4,4,8,4.4,1.8,0.2,2.5,3.4,20.1,107,108
23031,10497,1986,1836,Ron Brewer,NA,SG,30,8,NBA,TOT,44,3,570,7.1,18.6,0.384,0.4,1.4,0.294,6.7,17.2,0.391,2.8,3.2,0.895,1.2,3.2,4.4,3.3,1.4,0.5,1.9,3.6,17.5,95,111
23032,10498,1986,1836,Ron Brewer,NA,SG,30,8,NBA,CHI,4,0,18,8,24.1,0.333,0,0,NA,8,24.1,0.333,2.7,2.7,1,0,0,0,0,0,0,5.3,2.7,18.7,68,120
23033,10499,1986,1836,Ron Brewer,NA,SG,30,8,NBA,CLE,40,3,552,7.1,18.4,0.386,0.4,1.5,0.294,6.7,16.9,0.394,2.8,3.2,0.892,1.2,3.3,4.5,3.4,1.5,0.5,1.8,3.7,17.5,96,111
23034,10500,1986,2267,Ron Crevier,NA,C,27,1,NBA,TOT,3,0,4,0,34.6,0,0,0,NA,0,34.6,0,0,23,0,11.5,0,11.5,0,0,0,0,23,0,20,116
23035,10501,1986,2267,Ron Crevier,NA,C,27,1,NBA,GSW,1,0,1,0,46.1,0,0,0,NA,0,46.1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,119
23036,10502,1986,2267,Ron Crevier,NA,C,27,1,NBA,DET,2,0,3,0,30.7,0,0,0,NA,0,30.7,0,0,30.7,0,15.4,0,15.4,0,0,0,0,30.7,0,25,114
23037,10503,1986,1963,Ronnie Lester,NA,PG,27,6,NBA,LAL,27,0,222,5.5,10.9,0.5,0,0.6,0,5.5,10.3,0.531,3.2,4,0.789,0,2.1,2.1,11.4,1.9,0.6,8.8,5.7,14.1,83,108
23038,10504,1986,1965,Rory Sparrow,NA,PG,27,6,NBA,NYK,74,74,2344,7.2,15,0.477,0.1,0.4,0.25,7.1,14.6,0.484,2.1,2.6,0.795,1,2.5,3.5,9.8,1.8,0.3,3.2,3.8,16.5,105,108
23039,10505,1986,2093,Rory White,NA,SF,26,4,NBA,LAC,75,30,1761,9.4,18.2,0.519,0,0.2,0.111,9.4,17.9,0.524,4.4,5.9,0.739,2.2,2.6,4.8,2,2,0.2,2.5,4.3,23.2,110,114
23040,10506,1986,2147,Roy Hinson,NA,SF,24,3,NBA,CLE,82,82,2834,10.4,19.5,0.532,0,0.1,0,10.4,19.4,0.534,6.1,8.4,0.719,2.8,7.9,10.7,1.7,1,1.9,3.1,5.3,26.8,111,107
23041,10507,1986,2203,Sam Bowie,NA,C,24,2,NBA,POR,38,34,1132,6.8,14,0.484,0,0,NA,6.8,14,0.484,4.6,6.5,0.708,3.8,9.5,13.3,4,0.9,3.9,3.6,5.8,18.2,106,105
23042,10508,1986,2204,Sam Perkins,NA,PF,24,2,NBA,DAL,80,79,2626,8.2,16.3,0.503,0.2,0.6,0.333,8,15.7,0.51,5.5,6.7,0.814,3.5,8.8,12.3,2.7,1.3,1.7,2.6,3.8,22.1,115,109
23043,10509,1986,2268,Sam Vincent,NA,SG,22,1,NBA,BOS,57,0,432,6.5,17.8,0.364,0.1,0.4,0.25,6.4,17.3,0.367,7.1,7.7,0.929,1.2,4.1,5.3,7.6,1.9,0.4,5.4,6.5,20.2,94,104
23044,10510,1986,2095,Scott Hastings,NA,PF,25,4,NBA,ATL,62,0,650,4.8,11.7,0.409,0.2,0.3,0.75,4.6,11.4,0.4,4.4,5.2,0.857,3.2,5.9,9.2,1.9,1,0.6,3,8.7,14.3,102,107
23045,10511,1986,1613,Scott Wedman,NA,SF,33,12,NBA,BOS,79,19,1402,9.7,20.5,0.473,0.6,1.6,0.354,9.1,18.8,0.483,1.5,2.3,0.662,2.2,4.3,6.5,2.8,1.3,0.7,1.8,4.3,21.4,104,105
23046,10512,1986,2150,Sedale Threatt,NA,SG,24,3,NBA,PHI,70,27,1754,8.4,18.6,0.453,0,0.7,0.042,8.4,18,0.468,2,2.5,0.833,0.6,2.7,3.3,5.3,2.5,0.1,2.8,4.3,19,101,108
23047,10513,1986,2269,Sedric Toney,NA,PG,23,1,NBA,TOT,13,0,230,5.6,13.2,0.424,0.6,2,0.3,5,11.2,0.446,4.2,6.2,0.677,0.6,4.4,5,5.2,1.2,0,4.4,4.8,16,92,110
23048,10514,1986,2269,Sedric Toney,NA,PG,23,1,NBA,ATL,3,0,24,4,14,0.286,0,0,NA,4,14,0.286,2,2,1,0,4,4,0,2,0,6,12,10,52,107
23049,10515,1986,2269,Sedric Toney,NA,PG,23,1,NBA,PHO,10,0,206,5.8,13.1,0.441,0.7,2.2,0.3,5.1,10.9,0.469,4.4,6.7,0.667,0.7,4.4,5.1,5.8,1.1,0,4.2,4,16.7,96,110
